"","Month","Year","Commodity","val","Date"
"11080",12,2010," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",1905545,2010-12-01
"11081",12,2010," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",9866077,2010-12-01
"11082",12,2010," Miscellaneous Edible Preparations",10028811,2010-12-01
"11083",12,2010," Beverages, Spirits And Vinegar",6148988,2010-12-01
"11084",12,2010," Food Industry Residues & Waste; Prep Animal Feed",64263574,2010-12-01
"11085",12,2010," Tobacco And Manufactured Tobacco Substitutes",13874,2010-12-01
"11086",12,2010," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",21800908,2010-12-01
"11087",12,2010," Ores, Slag And Ash",128328237,2010-12-01
"11088",12,2010," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",179787678,2010-12-01
"11089",12,2010," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",177369204,2010-12-01
"11090",12,2010," Organic Chemicals",343364429,2010-12-01
"11091",12,2010," Pharmaceutical Products",76139341,2010-12-01
"11092",12,2010," Fertilizers",15936596,2010-12-01
"11093",12,2010," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",89065009,2010-12-01
"11094",12,2010," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",23571472,2010-12-01
"11095",12,2010," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",45441686,2010-12-01
"11096",12,2010," Albuminoidal Subst; Modified Starch; Glue; Enzymes",18658317,2010-12-01
"11097",12,2010," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",4806656,2010-12-01
"11098",12,2010," Photographic Or Cinematographic Goods",38540648,2010-12-01
"11099",12,2010," Miscellaneous Chemical Products",129183010,2010-12-01
"11100",12,2010," Plastics And Articles Thereof",467799117,2010-12-01
"11101",12,2010," Rubber And Articles Thereof",77897476,2010-12-01
"11102",12,2010," Raw Hides And Skins (no Furskins) And Leather",105601082,2010-12-01
"11103",12,2010," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",971132,2010-12-01
"11104",12,2010," Furskins And Artificial Fur; Manufactures Thereof",1000692,2010-12-01
"11105",12,2010," Wood And Articles Of Wood; Wood Charcoal",99860343,2010-12-01
"11106",12,2010," Cork And Articles Of Cork",237949,2010-12-01
"11107",12,2010," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",49947,2010-12-01
"11108",12,2010," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",315170701,2010-12-01
"11109",12,2010," Paper & Paperboard & Articles (inc Papr Pulp Artl)",46324982,2010-12-01
"11110",12,2010," Printed Books, Newspapers Etc; Manuscripts Etc",21255694,2010-12-01
"11111",12,2010," Silk, Including Yarns And Woven Fabric Thereof",80721,2010-12-01
"11112",12,2010," Wool & Animal Hair, Including Yarn & Woven Fabric",796374,2010-12-01
"11113",12,2010," Cotton, Including Yarn And Woven Fabric Thereof",346944118,2010-12-01
"11114",12,2010," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",432660,2010-12-01
"11115",12,2010," Manmade Filaments, Including Yarns & Woven Fabrics",8691565,2010-12-01
"11116",12,2010," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",37645243,2010-12-01
"11117",12,2010," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",13720062,2010-12-01
"11118",12,2010," Carpets And Other Textile Floor Coverings",2156827,2010-12-01
"11119",12,2010," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",1193984,2010-12-01
"11120",12,2010," Impregnated Etc Text Fabrics; Tex Art For Industry",7976565,2010-12-01
"11121",12,2010," Knitted Or Crocheted Fabrics",539122,2010-12-01
"11122",12,2010," Apparel Articles And Accessories, Knit Or Crochet",2429659,2010-12-01
"11123",12,2010," Apparel Articles And Accessories, Not Knit Etc.",1553922,2010-12-01
"11124",12,2010," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",1869872,2010-12-01
"11125",12,2010," Footwear, Gaiters Etc. And Parts Thereof",6019988,2010-12-01
"11126",12,2010," Headgear And Parts Thereof",183945,2010-12-01
"11127",12,2010," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",15028,2010-12-01
"11128",12,2010," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",193056,2010-12-01
"11129",12,2010," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",16094379,2010-12-01
"11130",12,2010," Ceramic Products",8044113,2010-12-01
"11131",12,2010," Glass And Glassware",26263023,2010-12-01
"11132",12,2010," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",119177657,2010-12-01
"11133",12,2010," Iron And Steel",146857555,2010-12-01
"11134",12,2010," Articles Of Iron Or Steel",53286215,2010-12-01
"11135",12,2010," Copper And Articles Thereof",243885132,2010-12-01
"11136",12,2010," Nickel And Articles Thereof",10240318,2010-12-01
"11137",12,2010," Aluminum And Articles Thereof",217013611,2010-12-01
"11138",12,2010," Lead And Articles Thereof",137175,2010-12-01
"11139",12,2010," Zinc And Articles Thereof",11010649,2010-12-01
"11140",12,2010," Tin And Articles Thereof",444752,2010-12-01
"11141",12,2010," Base Metals Nesoi; Cermets; Articles Thereof",12190655,2010-12-01
"11142",12,2010," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",23357628,2010-12-01
"11143",12,2010," Miscellaneous Articles Of Base Metal",8706647,2010-12-01
"11144",12,2010," Nuclear Reactors, Boilers, Machinery Etc.; Parts",1370099223,2010-12-01
"11145",12,2010," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",1015118750,2010-12-01
"11146",12,2010," Railway Or Tramway Stock Etc; Traffic Signal Equip",11546014,2010-12-01
"11147",12,2010," Vehicles, Except Railway Or Tramway, And Parts Etc",489355943,2010-12-01
"11148",12,2010," Aircraft, Spacecraft, And Parts Thereof",449151587,2010-12-01
"11149",12,2010," Ships, Boats And Floating Structures",1105384,2010-12-01
"11150",12,2010," Optic, Photo Etc, Medic Or Surgical Instrments Etc",598446945,2010-12-01
"11151",12,2010," Clocks And Watches And Parts Thereof",761834,2010-12-01
"11152",12,2010," Musical Instruments; Parts And Accessories Thereof",1467883,2010-12-01
"11153",12,2010," Arms And Ammunition; Parts And Accessories Thereof",17951,2010-12-01
"11154",12,2010," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",17245178,2010-12-01
"11155",12,2010," Toys, Games & Sport Equipment; Parts & Accessories",32806921,2010-12-01
"11156",12,2010," Miscellaneous Manufactured Articles",2214975,2010-12-01
"11157",12,2010," Works Of Art, Collectors' Pieces And Antiques",1952775,2010-12-01
"11158",12,2010," Special Classification Provisions, Nesoi",129760998,2010-12-01
"11159",NA,NA," Live Animals",53728742,NA
"11160",NA,NA," Meat And Edible Meat Offal",819133526,NA
"11161",NA,NA," Fish, Crustaceans & Aquatic Invertebrates",1131445870,NA
"11162",NA,NA," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",268358383,NA
"11163",NA,NA," Products Of Animal Origin, Nesoi",159426609,NA
"11164",NA,NA," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",4583471,NA
"11165",NA,NA," Edible Vegetables & Certain Roots & Tubers",16733738,NA
"11166",NA,NA," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",337175340,NA
"11167",NA,NA," Coffee, Tea, Mate & Spices",14261552,NA
"11168",NA,NA," Cereals",1012389250,NA
"11169",NA,NA," Milling Products; Malt; Starch; Inulin; Wht Gluten",13928964,NA
"11170",NA,NA," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",10714269930,NA
"11171",NA,NA," Lac; Gums, Resins & Other Vegetable Sap & Extract",41576875,NA
"11172",NA,NA," Vegetable Plaiting Materials & Products Nesoi",70893368,NA
"11173",NA,NA," Animal Or Vegetable Fats, Oils Etc. & Waxes",194699809,NA
"11174",NA,NA," Edible Preparations Of Meat, Fish, Crustaceans Etc",38535898,NA
"11175",NA,NA," Sugars And Sugar Confectionary",81535700,NA
"11176",NA,NA," Cocoa And Cocoa Preparations",44486937,NA
"11177",NA,NA," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",51881306,NA
"11178",NA,NA," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",170680150,NA
"11179",NA,NA," Miscellaneous Edible Preparations",119024012,NA
"11180",NA,NA," Beverages, Spirits And Vinegar",75528743,NA
"11181",NA,NA," Food Industry Residues & Waste; Prep Animal Feed",645251414,NA
"11182",NA,NA," Tobacco And Manufactured Tobacco Substitutes",117125289,NA
"11183",NA,NA," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",232142085,NA
"11184",NA,NA," Ores, Slag And Ash",1589084881,NA
"11185",NA,NA," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2038333881,NA
"11186",NA,NA," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",1287923179,NA
"11187",NA,NA," Organic Chemicals",3524176837,NA
"11188",NA,NA," Pharmaceutical Products",981549292,NA
"11189",NA,NA," Fertilizers",175859711,NA
"11190",NA,NA," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",1108029770,NA
"11191",NA,NA," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",250691863,NA
"11192",NA,NA," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",470481532,NA
"11193",NA,NA," Albuminoidal Subst; Modified Starch; Glue; Enzymes",207325001,NA
"11194",NA,NA," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",47375429,NA
"11195",NA,NA," Photographic Or Cinematographic Goods",456823641,NA
"11196",NA,NA," Miscellaneous Chemical Products",1541779967,NA
"11197",NA,NA," Plastics And Articles Thereof",5123369151,NA
"11198",NA,NA," Rubber And Articles Thereof",974513714,NA
"11199",NA,NA," Raw Hides And Skins (no Furskins) And Leather",1299645286,NA
"11200",NA,NA," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",20828299,NA
"11201",NA,NA," Furskins And Artificial Fur; Manufactures Thereof",149181931,NA
"11202",NA,NA," Wood And Articles Of Wood; Wood Charcoal",1934269833,NA
"11203",NA,NA," Cork And Articles Of Cork",2668629,NA
"11204",NA,NA," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",469069,NA
"11205",NA,NA," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",3995342760,NA
"11206",NA,NA," Paper & Paperboard & Articles (inc Papr Pulp Artl)",781851027,NA
"11207",NA,NA," Printed Books, Newspapers Etc; Manuscripts Etc",146540345,NA
"11208",NA,NA," Silk, Including Yarns And Woven Fabric Thereof",920523,NA
"11209",NA,NA," Wool & Animal Hair, Including Yarn & Woven Fabric",11765260,NA
"11210",NA,NA," Cotton, Including Yarn And Woven Fabric Thereof",2638033497,NA
"11211",NA,NA," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",2816499,NA
"11212",NA,NA," Manmade Filaments, Including Yarns & Woven Fabrics",101446108,NA
"11213",NA,NA," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",572123009,NA
"11214",NA,NA," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",221672196,NA
"11215",NA,NA," Carpets And Other Textile Floor Coverings",21153728,NA
"11216",NA,NA," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",12582381,NA
"11217",NA,NA," Impregnated Etc Text Fabrics; Tex Art For Industry",86156110,NA
"11218",NA,NA," Knitted Or Crocheted Fabrics",11750946,NA
"11219",NA,NA," Apparel Articles And Accessories, Knit Or Crochet",18481397,NA
"11220",NA,NA," Apparel Articles And Accessories, Not Knit Etc.",14841403,NA
"11221",NA,NA," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",26143439,NA
"11222",NA,NA," Footwear, Gaiters Etc. And Parts Thereof",61796508,NA
"11223",NA,NA," Headgear And Parts Thereof",1531613,NA
"11224",NA,NA," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",1722036,NA
"11225",NA,NA," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",6745493,NA
"11226",NA,NA," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",207295054,NA
"11227",NA,NA," Ceramic Products",96952689,NA
"11228",NA,NA," Glass And Glassware",316729664,NA
"11229",NA,NA," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",977058685,NA
"11230",NA,NA," Iron And Steel",2574615774,NA
"11231",NA,NA," Articles Of Iron Or Steel",633718692,NA
"11232",NA,NA," Copper And Articles Thereof",3773521137,NA
"11233",NA,NA," Nickel And Articles Thereof",226443628,NA
"11234",NA,NA," Aluminum And Articles Thereof",3041305309,NA
"11235",NA,NA," Lead And Articles Thereof",2296614,NA
"11236",NA,NA," Zinc And Articles Thereof",89110339,NA
"11237",NA,NA," Tin And Articles Thereof",2824323,NA
"11238",NA,NA," Base Metals Nesoi; Cermets; Articles Thereof",153705578,NA
"11239",NA,NA," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",257343950,NA
"11240",NA,NA," Miscellaneous Articles Of Base Metal",127965897,NA
"11241",NA,NA," Nuclear Reactors, Boilers, Machinery Etc.; Parts",12246834845,NA
"11242",NA,NA," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",10164158455,NA
"11243",NA,NA," Railway Or Tramway Stock Etc; Traffic Signal Equip",108115936,NA
"11244",NA,NA," Vehicles, Except Railway Or Tramway, And Parts Etc",6767790242,NA
"11245",NA,NA," Aircraft, Spacecraft, And Parts Thereof",6398398620,NA
"11246",NA,NA," Ships, Boats And Floating Structures",22966349,NA
"11247",NA,NA," Optic, Photo Etc, Medic Or Surgical Instrments Etc",5757912929,NA
"11248",NA,NA," Clocks And Watches And Parts Thereof",5708682,NA
"11249",NA,NA," Musical Instruments; Parts And Accessories Thereof",19448788,NA
"11250",NA,NA," Arms And Ammunition; Parts And Accessories Thereof",1166915,NA
"11251",NA,NA," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",221868067,NA
"11252",NA,NA," Toys, Games & Sport Equipment; Parts & Accessories",596577167,NA
"11253",NA,NA," Miscellaneous Manufactured Articles",23572528,NA
"11254",NA,NA," Works Of Art, Collectors' Pieces And Antiques",71507786,NA
"11255",NA,NA," Special Classification Provisions, Nesoi",886014858,NA
"11256",1,2011," Live Animals",860922,2011-01-01
"11257",1,2011," Meat And Edible Meat Offal",32182534,2011-01-01
"11258",1,2011," Fish, Crustaceans & Aquatic Invertebrates",27002392,2011-01-01
"11259",1,2011," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",15148135,2011-01-01
"11260",1,2011," Products Of Animal Origin, Nesoi",11917354,2011-01-01
"11261",1,2011," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",112448,2011-01-01
"11262",1,2011," Edible Vegetables & Certain Roots & Tubers",2494070,2011-01-01
"11263",1,2011," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",17994887,2011-01-01
"11264",1,2011," Coffee, Tea, Mate & Spices",1220959,2011-01-01
"11265",1,2011," Cereals",1630882,2011-01-01
"11266",1,2011," Milling Products; Malt; Starch; Inulin; Wht Gluten",999322,2011-01-01
"11267",1,2011," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",1559586636,2011-01-01
"11268",1,2011," Lac; Gums, Resins & Other Vegetable Sap & Extract",2063886,2011-01-01
"11269",1,2011," Vegetable Plaiting Materials & Products Nesoi",29578017,2011-01-01
"11270",1,2011," Animal Or Vegetable Fats, Oils Etc. & Waxes",30555540,2011-01-01
"11271",1,2011," Edible Preparations Of Meat, Fish, Crustaceans Etc",2139045,2011-01-01
"11272",1,2011," Sugars And Sugar Confectionary",3764822,2011-01-01
"11273",1,2011," Cocoa And Cocoa Preparations",1394610,2011-01-01
"11274",1,2011," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",1384080,2011-01-01
"11275",1,2011," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",8630126,2011-01-01
"11276",1,2011," Miscellaneous Edible Preparations",6010050,2011-01-01
"11277",1,2011," Beverages, Spirits And Vinegar",4285672,2011-01-01
"11278",1,2011," Food Industry Residues & Waste; Prep Animal Feed",53518330,2011-01-01
"11279",1,2011," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",17147142,2011-01-01
"11280",1,2011," Ores, Slag And Ash",86262697,2011-01-01
"11281",1,2011," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",147384672,2011-01-01
"11282",1,2011," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",96556103,2011-01-01
"11283",1,2011," Organic Chemicals",243141289,2011-01-01
"11284",1,2011," Pharmaceutical Products",63364824,2011-01-01
"11285",1,2011," Fertilizers",12698601,2011-01-01
"11286",1,2011," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",93304274,2011-01-01
"11287",1,2011," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",17659217,2011-01-01
"11288",1,2011," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",29794506,2011-01-01
"11289",1,2011," Albuminoidal Subst; Modified Starch; Glue; Enzymes",15198017,2011-01-01
"11290",1,2011," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",2947673,2011-01-01
"11291",1,2011," Photographic Or Cinematographic Goods",30127157,2011-01-01
"11292",1,2011," Miscellaneous Chemical Products",124434542,2011-01-01
"11293",1,2011," Plastics And Articles Thereof",421382639,2011-01-01
"11294",1,2011," Rubber And Articles Thereof",77028323,2011-01-01
"11295",1,2011," Raw Hides And Skins (no Furskins) And Leather",94200775,2011-01-01
"11296",1,2011," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",1090186,2011-01-01
"11297",1,2011," Furskins And Artificial Fur; Manufactures Thereof",722805,2011-01-01
"11298",1,2011," Wood And Articles Of Wood; Wood Charcoal",118772563,2011-01-01
"11299",1,2011," Cork And Articles Of Cork",74080,2011-01-01
"11300",1,2011," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",40750,2011-01-01
"11301",1,2011," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",318688102,2011-01-01
"11302",1,2011," Paper & Paperboard & Articles (inc Papr Pulp Artl)",55386133,2011-01-01
"11303",1,2011," Printed Books, Newspapers Etc; Manuscripts Etc",14695652,2011-01-01
"11304",1,2011," Silk, Including Yarns And Woven Fabric Thereof",106047,2011-01-01
"11305",1,2011," Wool & Animal Hair, Including Yarn & Woven Fabric",781923,2011-01-01
"11306",1,2011," Cotton, Including Yarn And Woven Fabric Thereof",361754871,2011-01-01
"11307",1,2011," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",279580,2011-01-01
"11308",1,2011," Manmade Filaments, Including Yarns & Woven Fabrics",9664696,2011-01-01
"11309",1,2011," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",43763973,2011-01-01
"11310",1,2011," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",15956039,2011-01-01
"11311",1,2011," Carpets And Other Textile Floor Coverings",1199605,2011-01-01
"11312",1,2011," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",777016,2011-01-01
"11313",1,2011," Impregnated Etc Text Fabrics; Tex Art For Industry",6189370,2011-01-01
"11314",1,2011," Knitted Or Crocheted Fabrics",683607,2011-01-01
"11315",1,2011," Apparel Articles And Accessories, Knit Or Crochet",1461641,2011-01-01
"11316",1,2011," Apparel Articles And Accessories, Not Knit Etc.",650864,2011-01-01
"11317",1,2011," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",1831626,2011-01-01
"11318",1,2011," Footwear, Gaiters Etc. And Parts Thereof",4852000,2011-01-01
"11319",1,2011," Headgear And Parts Thereof",272653,2011-01-01
"11320",1,2011," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",16395,2011-01-01
"11321",1,2011," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",232084,2011-01-01
"11322",1,2011," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",16329496,2011-01-01
"11323",1,2011," Ceramic Products",6351727,2011-01-01
"11324",1,2011," Glass And Glassware",27536001,2011-01-01
"11325",1,2011," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",58183998,2011-01-01
"11326",1,2011," Iron And Steel",140322384,2011-01-01
